"Number","Method","Time","Count","SelfTime"
"172","org.junit.Assert.assertSame (Ljava/lang/Object;Ljava/lang/Object;)V","1101","23","1101"
"173","org.apache.zookeeper.metrics.prometheus.PrometheusMetricsProvider.getRootContext ()Lorg/apache/zookeeper/metrics/MetricsContext;","18","8","16"
"174","java.lang.IllegalArgumentException.getMessage ()Ljava/lang/String;","18","4","18"
"175","org.apache.zookeeper.metrics.prometheus.ExportJvmInfoTest.doNotExportInfo ()V","362449","1","5"
"176","org.apache.zookeeper.metrics.prometheus.ExportJvmInfoTest.runTest (Z)V","411697","2","7308"
"177","org.apache.zookeeper.metrics.prometheus.PrometheusMetricsProvider.start ()V","440039","7","58271"
"178","org.eclipse.jetty.server.Server.start ()V","168125","7","149955"
"179","org.eclipse.jetty.server.Server.<init> (I)V","117711","8","116944"
"180","org.eclipse.jetty.servlet.ServletContextHandler.<init> ()V","18623","7","18372"
"181","org.eclipse.jetty.servlet.ServletContextHandler.setContextPath (Ljava/lang/String;)V","2243","7","2192"
"182","org.eclipse.jetty.servlet.ServletHolder.<init> (Ljavax/servlet/Servlet;)V","1827","7","1827"
"183","org.eclipse.jetty.servlet.ServletContextHandler.addServlet (Lorg/eclipse/jetty/servlet/ServletHolder;Ljava/lang/String;)V","1315","7","1315"
"184","org.slf4j.Logger.info (Ljava/lang/String;Ljava/lang/Object;Ljava/lang/Object;)V","3880929","15308","170637"
"185","org.eclipse.jetty.server.Server.setHandler (Lorg/eclipse/jetty/server/Handler;)V","176","7","163"
"186","java.lang.Integer.valueOf (I)Ljava/lang/Integer;","45099","89752","45099"
"187","java.lang.Boolean.valueOf (Z)Ljava/lang/Boolean;","11847","2870","11847"
"188","org.apache.zookeeper.metrics.prometheus.PrometheusMetricsProvider.stop ()V","31159","7","17"
"189","org.eclipse.jetty.server.Server.stop ()V","31194","7","25798"
"190","org.apache.zookeeper.metrics.prometheus.PrometheusMetricsProvider.<init> ()V","10935","16","9637"
"191","org.apache.zookeeper.metrics.prometheus.PrometheusMetricsProvider$Context.<init> (Lorg/apache/zookeeper/metrics/prometheus/PrometheusMetricsProvider;Lorg/apache/zookeeper/metrics/prometheus/PrometheusMetricsProvider$1;)V","506","16","65"
"192","org.apache.zookeeper.metrics.prometheus.PrometheusMetricsProvider$Context.<init> (Lorg/apache/zookeeper/metrics/prometheus/PrometheusMetricsProvider;)V","438","16","136"
"193","java.util.concurrent.ConcurrentHashMap.<init> ()V","15270","13317","15270"
"194","org.apache.zookeeper.metrics.prometheus.PrometheusMetricsProvider$MetricsServletImpl.<init> (Lorg/apache/zookeeper/metrics/prometheus/PrometheusMetricsProvider;)V","735","17","112"
"195","io.prometheus.client.exporter.MetricsServlet.<init> ()V","573","17","573"
"196","org.apache.zookeeper.metrics.prometheus.PrometheusMetricsProvider.configure (Ljava/util/Properties;)V","8314","8","98"
"197","org.slf4j.Logger.info (Ljava/lang/String;Ljava/lang/Object;)V","6737721","24283","301790"
"198","java.util.Properties.getProperty (Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;","410","15","410"
"199","java.lang.Boolean.parseBoolean (Ljava/lang/String;)Z","4569","3343","4569"
"200","org.junit.Assert.assertEquals (Ljava/lang/Object;Ljava/lang/Object;)V","14082","871","13955"
"201","io.prometheus.client.CollectorRegistry.clear ()V","35","10","35"
"202","java.lang.StringBuilder.append (Z)Ljava/lang/StringBuilder;","49","21","49"
"203","java.util.Properties.setProperty (Ljava/lang/String;Ljava/lang/String;)Ljava/lang/Object;","30","12","30"
"204","java.util.Properties.<init> ()V","421","35","421"
"205","org.apache.log4j.LogManager.<clinit> ()V","786837","8","88514"
