"Number","Method","Time","Count","SelfTime"
"163","org.apache.maven.settings.validation.DefaultSettingsValidatorTest$SimpleProblemCollector.<init> (Lorg/apache/maven/settings/validation/DefaultSettingsValidatorTest$1;)V","116","11","50"
"164","org.apache.maven.settings.validation.DefaultSettingsValidatorTest$SimpleProblemCollector.<init> ()V","66","11","46"
"165","org.apache.maven.settings.Mirror.setUrl (Ljava/lang/String;)V","9","1","9"
"166","org.apache.maven.settings.IdentifiableBase.setId (Ljava/lang/String;)V","14","8","14"
"167","java.util.List.get (I)Ljava/lang/Object;","41","14","41"
"168","org.apache.maven.settings.Mirror.setMirrorOf (Ljava/lang/String;)V","3","1","3"
"169","org.apache.maven.settings.validation.DefaultSettingsValidatorTest.testValidateRepository ()V","16256","1","15289"
"170","org.apache.maven.settings.validation.DefaultSettingsValidator.validateRepositories (Lorg/apache/maven/settings/building/SettingsProblemCollector;Ljava/util/List;Ljava/lang/String;)V","908","16","295"
"171","org.apache.maven.settings.building.SettingsProblem$Severity.<clinit> ()V","49","1","32"
"172","org.apache.maven.settings.building.SettingsProblem$Severity.<init> (Ljava/lang/String;I)V","17","3","8"
"173","java.lang.Enum.<init> (Ljava/lang/String;I)V","9","3","9"
"174","org.apache.maven.settings.RepositoryBase.getId ()Ljava/lang/String;","41","36","41"
"175","org.apache.maven.settings.RepositoryBase.getUrl ()Ljava/lang/String;","8","14","8"
"176","org.apache.maven.settings.RepositoryBase.getLayout ()Ljava/lang/String;","4","7","4"
"177","org.apache.maven.settings.Profile.getPluginRepositories ()Ljava/util/List;","24","8","17"
"178","org.apache.maven.settings.Profile.getRepositories ()Ljava/util/List;","48","13","19"
"179","org.apache.maven.settings.Repository.<init> ()V","154","5","47"
"180","org.apache.maven.settings.RepositoryBase.<init> ()V","107","5","107"
"181","org.apache.maven.settings.Profile.addRepository (Lorg/apache/maven/settings/Repository;)V","72","5","14"
"182","org.apache.maven.settings.Profile.<init> ()V","81","5","37"
"183","org.apache.maven.settings.Settings.addProfile (Lorg/apache/maven/settings/Profile;)V","54","5","14"
"184","org.apache.maven.settings.RepositoryBase.setId (Ljava/lang/String;)V","9","5","9"
"185","org.apache.maven.settings.RepositoryBase.setUrl (Ljava/lang/String;)V","7","4","7"
"186","org.apache.maven.settings.validation.DefaultSettingsValidatorTest.testValidateProxy ()V","9017","1","8300"
"187","org.apache.maven.settings.Proxy.getHost ()Ljava/lang/String;","22","3","22"
"188","org.apache.maven.settings.Proxy.<init> ()V","148","2","101"
"189","org.apache.maven.settings.Settings.addProxy (Lorg/apache/maven/settings/Proxy;)V","119","3","33"
"190","org.apache.maven.settings.validation.DefaultSettingsValidatorTest.testValidateUniqueServerId ()V","5941","1","5280"
"191","java.lang.StringBuilder.append (I)Ljava/lang/StringBuilder;","30","2","30"
"192","org.apache.maven.settings.Server.<init> ()V","90","2","59"
"193","org.apache.maven.settings.Settings.addServer (Lorg/apache/maven/settings/Server;)V","54","2","11"
"194","org.apache.maven.settings.validation.DefaultSettingsValidatorTest.testValidateUniqueProxyId ()V","1651","1","181"
"195","org.apache.maven.settings.Proxy.setHost (Ljava/lang/String;)V","6","1","6"
"196","org.apache.maven.settings.validation.DefaultSettingsValidatorTest.testValidate ()V","743","1","54"
"197","org.apache.maven.settings.validation.DefaultSettingsValidatorTest.testValidateUniqueRepositoryId ()V","431","1","45"
"198","org.apache.maven.settings.validation.DefaultSettingsValidatorTest.testValidateUniqueProfileId ()V","359","1","44"
"199","org.apache.maven.settings.validation.DefaultSettingsValidatorTest.setUp ()V","205","8","128"
"200","junit.framework.TestCase.setUp ()V","40","8","40"
"201","org.apache.maven.settings.validation.DefaultSettingsValidatorTest.tearDown ()V","44","8","25"
"202","junit.framework.TestCase.tearDown ()V","19","8","19"
